instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_anomaly,temp_c,atemp_c,hum_pct,windspeed_kmh,season_lbl,weather_lbl,casual_share,registered_share
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,0,33.961653,37.62665,45.0833,9.791514,Fall,Clear,22.00741098759465,77.99258901240535
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,0,35.328347,40.24565,49.2083,10.958118,Fall,Clear,29.91735537190083,70.08264462809917
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,33.722500000000004,39.5198,57.375,8.417143,Fall,Clear,25.74914383561644,74.25085616438356
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,29.144153000000003,32.7027,68.3333,12.125325,Fall,Mist,15.19257116760542,84.80742883239458
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,29.554153,33.2398,66.75,10.166379000000001,Fall,Mist,15.166931637519873,84.83306836248012
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,29.383347,32.51355,63.3333,10.166111,Fall,Clear,13.422356828193832,86.57764317180616
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,29.349153,32.73415,52.9583,9.833924999999999,Fall,Clear,13.859790491539082,86.14020950846091
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,29.998347,33.39665,48.5833,5.41695,Fall,Mist,20.149353247099615,79.85064675290039
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,0,28.836653,33.3021,69.91669999999999,9.626493,Fall,Mist,33.792509685751185,66.20749031424882
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,0,30.579152999999998,35.259800000000006,71.7917,11.166689,Fall,Clear,31.835516498093185,68.16448350190682
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,0,31.296653000000003,36.206250000000004,64.5,11.000529,Fall,Clear,15.929721815519764,84.07027818448023
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,0,33.551653,37.78415,50.583299999999994,7.666743,Fall,Clear,13.572060123784263,86.42793987621575
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,0,32.526652999999996,37.27915,57.7083,9.208614,Fall,Clear,13.985646770523369,86.01435322947664
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,0,31.57,35.7321,60.0417,11.083743,Fall,Clear,13.47291761492945,86.52708238507056
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,0,27.299153,30.65125,84.4167,14.000789000000001,Fall,Mist,12.72572402044293,87.27427597955707
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,0,24.429153,27.495599999999996,86.5417,14.2911,Fall,Light Precip,28.34716304104059,71.65283695895941
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,0,27.3675,31.156250000000004,76.25,6.2926936,Fall,Mist,34.33198380566802,65.66801619433198
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,0,30.408347,34.50085,69.41669999999999,9.291761,Fall,Clear,16.29342520815389,83.70657479184611
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,0,30.784153,35.3225,65.5,14.167418,Fall,Clear,15.015806111696522,84.98419388830347
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,0,29.690847,32.7027,45.0,11.0416,Fall,Clear,16.92157102655084,83.07842897344916
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284813,1036,5825,6861,0,31.843347,36.96315,59.66669999999999,19.082470999999998,Fall,Clear,15.099839673516978,84.90016032648302
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.152992,1259,5645,6904,0,32.048347,36.71085,59.458299999999994,10.250464,Fall,Clear,18.235805330243338,81.76419466975666
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,0,30.989152999999998,34.8802,61.3333,10.542449999999999,Fall,Clear,33.41810022438295,66.58189977561705
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170396,2153,4444,6597,0,29.588347,33.39665,62.375,11.416532,Fall,Clear,32.63604668788843,67.36395331211156
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,0,29.964153,34.24935,66.875,10.292339,Fall,Clear,14.637579169598874,85.36242083040113
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,0,29.246653,33.144800000000004,70.41669999999999,11.083475,Fall,Clear,13.414634146341465,86.58536585365853
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,0,29.4175,33.3654,67.75,9.458993,Fall,Clear,14.168865435356201,85.83113456464379
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,0,30.8525,35.354400000000005,65.95830000000001,8.666718,Fall,Clear,13.538080154248727,86.46191984575128
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,0,31.399153,36.143350000000005,64.25,14.458064,Fall,Mist,18.50871080139373,81.49128919860628
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,0,32.526652999999996,37.56335,61.3333,17.249686,Fall,Clear,34.36400937866354,65.63599062133646
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,0,31.535847,36.55395,65.25,19.458206999999998,Fall,Clear,31.240849194729137,68.75915080527086
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,0,30.8525,35.5123,65.4167,8.666718,Fall,Mist,17.581634108084984,82.41836589191502
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,0,30.169152999999998,34.88105,70.375,7.8328359999999995,Fall,Mist,17.5718410559604,82.4281589440396
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,0,30.75,35.385850000000005,67.29169999999999,7.4169,Fall,Mist,16.764003185558803,83.23599681444121
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,0,30.989152999999998,34.9754,62.0417,10.458699999999999,Fall,Clear,16.41504254735108,83.58495745264891
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238813,1065,4721,5786,0,29.349153,33.3971,71.58330000000001,16.000471,Fall,Mist,18.406498444521258,81.59350155547874
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,0,28.392500000000002,31.91335,73.2917,13.834093,Fall,Mist,35.67232894110176,64.32767105889823
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,0,28.734153000000003,32.22895,53.041700000000006,8.208304,Fall,Clear,33.343520782396084,66.65647921760392
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,0,29.554153,33.112700000000004,54.541700000000006,9.126204,Fall,Clear,17.535958157780037,82.46404184221996
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,0,29.793346999999997,33.838950000000004,68.6667,11.333586,Fall,Clear,16.62735849056604,83.37264150943396
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,0,28.973347,32.70185,61.9583,11.374657000000001,Fall,Clear,16.305975227984213,83.69402477201578
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,0,29.485847,32.7344,51.916700000000006,9.500332,Fall,Clear,17.59368836291913,82.40631163708086
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,0,29.656653,12.120000000000001,57.0833,15.500718,Fall,Clear,20.747062115277,79.252937884723
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,0,27.811653,30.903550000000003,60.3333,11.917089,Fall,Clear,35.94405594405594,64.05594405594405
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,0,26.069153,30.1777,71.1667,5.79215,Fall,Mist,26.555286876236533,73.44471312376346
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,0,26.069153,29.798350000000003,73.4167,8.708593,Fall,Mist,15.712098009188361,84.28790199081165
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,0,26.615847000000002,30.051250000000003,67.375,4.8756436,Fall,Clear,15.429631744219241,84.57036825578076
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,0,27.3675,31.0927,67.7083,4.708981100000001,Fall,Clear,14.833898305084745,85.16610169491526
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,0,28.529153,31.8504,63.5833,5.6679186,Fall,Clear,17.553122987765615,82.44687701223438
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,0,28.802500000000002,32.355000000000004,61.5,4.8337686,Fall,Mist,17.475600105513056,82.52439989448695
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,0,27.128347,30.934800000000003,71.2917,16.375336,Fall,Mist,30.216421609119443,69.78357839088055
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,0,26.786653,29.799799999999998,84.5833,15.333486,Fall,Mist,28.220742150333017,71.77925784966699
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,0,28.836653,32.7344,73.04169999999999,8.625110999999999,Fall,Clear,14.298106115367935,85.70189388463206
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,0,29.861653,33.3025,62.0,12.791975,Fall,Clear,13.28125,86.71875
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,0,28.085,31.786649999999998,55.2083,7.541653999999999,Fall,Clear,15.291672080031182,84.70832791996882
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,0,28.973347,32.63895,59.0417,5.1668189,Fall,Clear,15.195125113444833,84.80487488655517
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,0,31.330847000000002,34.47,58.75,11.291711,Fall,Clear,19.49659863945578,80.50340136054422
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,0,30.886653000000003,35.1327,63.8333,7.5835289999999995,Fall,Mist,38.306188925081436,61.69381107491857
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,0,28.563347,32.45,81.5,4.2927436,Fall,Mist,44.97418244406196,55.02581755593804
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,0,29.0075,33.081450000000004,79.0833,10.125107,Fall,Clear,32.56546237984753,67.43453762015247
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,0,29.759152999999998,34.3444,75.5,15.833507,Fall,Clear,12.63111888111888,87.36888111888112
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,0,30.203346999999997,35.44915,74.125,12.583136,Fall,Clear,11.698537682789652,88.30146231721034
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,0,28.563347,32.766450000000006,81.0417,9.542207,Fall,Mist,9.85007254554248,90.14992745445753
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,0,28.836653,32.8602,73.625,11.500282,Fall,Clear,13.92590618336887,86.07409381663112
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,0,27.025847,30.556050000000003,79.91669999999999,18.833968000000002,Fall,Mist,26.054216867469883,73.94578313253012
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,0,25.009999999999998,28.946250000000003,54.75,15.041232,Fall,Clear,31.238604594627446,68.76139540537255
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,0,23.916653,28.2827,50.375,17.333771000000002,Fall,Clear,14.857142857142858,85.14285714285714
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,0,23.677500000000002,27.7146,52.0,6.1676314,Fall,Clear,13.776232779709025,86.22376722029097
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,0,24.565847,28.50375,57.7083,8.833682,Fall,Clear,13.341804320203304,86.6581956797967
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,0,25.1125,28.9779,63.708299999999994,5.5422936,Fall,Clear,13.505894413121478,86.49410558687852
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,0,25.966653,29.704150000000002,67.25,6.9588209999999995,Fall,Clear,17.21812960419528,82.78187039580473
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,0,24.941653000000002,29.29335,50.1667,16.583907,Fall,Clear,36.26348404865733,63.73651595134267
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,0,23.779999999999998,28.15625,56.99999999999999,6.042281099999999,Fall,Clear,29.537706259375422,70.46229374062457
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,0,23.814153,27.652500000000003,73.4583,10.166713999999999,Fall,Mist,14.878439365264231,85.12156063473577
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,0,25.556653,28.253349999999998,87.25,23.958329,Fall,Mist,9.108765038055488,90.8912349619445
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,0,22.6525,27.0202,53.6667,14.416725,Fall,Clear,10.380714003425108,89.61928599657489
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,0,22.413347,26.6096,61.8333,7.917189,Fall,Clear,12.16321243523316,87.83678756476684
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,0,24.565847,28.59855,66.875,10.333343000000001,Fall,Clear,15.305497734786336,84.69450226521367
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,0,26.650000000000002,30.5244,64.6667,19.000061,Fall,Clear,29.922572960095295,70.0774270399047
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,0,21.695847,25.946649999999998,46.7083,14.958286000000001,Winter,Clear,31.035791071202734,68.96420892879726
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,0,21.080847000000002,25.12565,49.2917,9.541068000000001,Winter,Clear,13.461538461538462,86.53846153846155
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,0,22.55,27.208949999999998,56.99999999999999,15.833507,Winter,Clear,11.209869992040328,88.79013000795966
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,0,26.035,29.83065,63.083299999999994,16.3748,Winter,Clear,10.177162808741755,89.82283719125824
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,0,26.650000000000002,30.398750000000003,69.08330000000001,9.000914,Winter,Mist,10.158257811443256,89.84174218855674
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,0,25.385847000000002,29.29315,69.0,10.999993,Winter,Mist,14.093054619015511,85.9069453809845
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,0,22.2425,26.5148,54.2917,15.249468,Winter,Clear,30.26300409117475,69.73699590882525
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,0,21.593347,25.88315,58.3333,9.042186,Winter,Clear,29.24952823341559,70.75047176658441
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,0,21.354153,25.6,64.9167,6.0838814,Winter,Mist,11.257007966951903,88.7429920330481
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,0,24.224153,27.116649999999996,87.16669999999999,6.9998249999999995,Winter,Light Precip,6.790256520801898,93.20974347919811
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,0,26.9575,29.95665,79.375,4.4585686,Winter,Mist,9.614368726888536,90.38563127311147
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,0,26.9575,30.398750000000003,72.2917,7.875582,Winter,Mist,12.158842794759824,87.84115720524017
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,0,25.215,29.00935,62.74999999999999,7.12545,Winter,Clear,18.587542913192742,81.41245708680725
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,0,22.720847,26.92605,66.41669999999999,17.957675000000002,Winter,Clear,38.05398618957941,61.94601381042059
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,0,17.049153,20.99065,70.8333,9.457854000000001,Winter,Mist,22.25071225071225,77.74928774928776
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,0,15.716652999999999,19.3804,70.9583,12.708492999999999,Winter,Mist,15.954728002920774,84.04527199707923
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,0,18.313347,21.9056,76.16669999999999,12.7501,Winter,Mist,9.402377972465583,90.59762202753441
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,0,21.080847000000002,25.1571,63.083299999999994,12.584007,Winter,Clear,10.141724093095826,89.85827590690417
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,0,17.835,21.55835,46.3333,12.166932000000001,Winter,Clear,11.017173051519155,88.98282694848085
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,0,17.9375,21.65355,53.91669999999999,15.751164,Winter,Clear,14.55644053831365,85.44355946168635
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,0,16.126653,19.5698,49.4583,9.791514,Winter,Clear,31.67815445210297,68.32184554789703
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,0,21.388347,25.4102,64.0417,18.667004000000002,Winter,Clear,31.330019581262235,68.66998041873777
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,0,23.028347,26.9575,70.75,19.834478999999998,Winter,Mist,12.936170212765957,87.06382978723404
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,0,19.201653,23.042299999999997,55.833299999999994,12.208807,Winter,Clear,12.237855057074595,87.7621449429254
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,0,18.689153,22.5054,69.2917,6.791857,Winter,Clear,13.121565473797078,86.87843452620292
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,0,21.4225,25.63125,72.8333,15.874779,Winter,Mist,13.423891330403514,86.57610866959648
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,0,23.096653,26.894800000000004,81.5,9.041917999999999,Winter,Mist,13.882743362831858,86.11725663716814
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,0,19.850847,23.6421,57.2917,7.874979,Winter,Clear,34.684796044499386,65.31520395550062
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,0,19.030847,22.82145,51.0,11.125618000000001,Winter,Clear,31.242672919109026,68.75732708089097
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,0,19.9875,24.1471,56.833299999999994,5.4593811,Winter,Clear,11.759705298951545,88.24029470104846
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,0,22.310847,26.5152,64.16669999999999,6.3345686,Winter,Clear,11.264398607018483,88.73560139298151
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,0,24.087500000000002,27.93605,63.625,4.8762064,Winter,Clear,10.334069933705967,89.66593006629402
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,0,22.55,26.4844,80.0417,8.333125,Winter,Mist,11.890202473162114,88.10979752683788
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,0,22.379153000000002,26.137500000000003,80.7083,8.875289,Winter,Mist,15.878559914024718,84.12144008597528
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,0,21.73,25.756649999999997,72.0,15.791364000000002,Winter,Mist,33.6602139582272,66.3397860417728
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,0,19.5775,23.38855,69.4583,26.666535999999997,Winter,Mist,22.38169993272034,77.61830006727965
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,1,18.04,21.97,88.0,23.9994,Winter,Light Precip,9.090909090909092,90.9090909090909
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,1,13.045462,15.49545,82.5455,14.271603,Winter,Mist,7.937956204379562,92.06204379562044
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,1,14.657499999999999,18.055,66.6667,11.166689,Winter,Mist,7.527847646424722,92.47215235357528
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,0,14.999153000000002,18.4971,58.166700000000006,10.542182,Winter,Mist,7.784831272970264,92.21516872702973
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,0,14.555,17.802100000000003,52.208299999999994,17.833725,Winter,Clear,10.569522832221653,89.43047716777835
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,0,14.076653,16.1923,49.125,18.125443,Winter,Mist,20.02724795640327,79.97275204359673
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,0,13.359153,16.4769,53.2917,12.000236,Winter,Clear,23.516741727041314,76.4832582729587
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,0,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,Winter,Clear,7.187678265830005,92.81232173416998
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,0,11.514153,14.07835,56.7083,11.625371,Winter,Clear,8.195568061906437,91.80443193809357
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,0,12.129153,13.73105,54.75,20.375236,Winter,Mist,6.4746772591857,93.5253227408143
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,0,14.439134,17.09455,33.3478,23.304945,Winter,Clear,6.3969896519285045,93.60301034807149
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,0,14.828347,17.77065,54.0833,14.375386,Winter,Clear,11.832443257676903,88.1675567423231
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,0,15.955846999999999,19.696849999999998,64.5417,3.8756686,Winter,Clear,31.976744186046513,68.02325581395348
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,0,17.254153000000002,21.08565,65.91669999999999,8.5425,Winter,Clear,33.42089900758903,66.57910099241097
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,0,19.884999999999998,23.76915,74.16669999999999,11.625639,Winter,Clear,17.49880363694369,82.50119636305631
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,0,14.076653,16.16125,66.29169999999999,22.917082,Winter,Mist,7.987298485588666,92.01270151441133
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,0,11.855847,14.07815,55.2083,13.374875,Winter,Clear,6.787989080982712,93.21201091901729
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,0,13.188346999999998,16.2246,62.0417,10.250129000000001,Winter,Mist,5.876951331496786,94.12304866850322
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,0,14.145,17.3602,52.4583,11.458675000000001,Winter,Clear,8.494208494208493,91.5057915057915
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,0,13.325000000000001,16.31915,54.541700000000006,12.041843,Winter,Clear,23.325635103926096,76.6743648960739
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,0,14.0425,16.8873,69.2917,15.250004,Winter,Clear,19.747269222531592,80.2527307774684
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,0,15.614152999999998,18.78105,62.3333,15.749489,Winter,Mist,8.165120931078377,91.83487906892162
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,0,15.340847000000002,19.03335,68.5,5.542575,Winter,Mist,9.478168264110757,90.52183173588925
